year,time,rank,song_title,artist,album
2011,30,78,가슴에 그린 성 (Vision In Mind),부활,가슴에 그린 성 (Vision In Mind)
2011,30,79,아이캔`t 드링크,백지영,최고의 사랑 OST
2011,30,80,Take Me To The Place,베카 (애프터스쿨),Take Me To The Place
2011,30,81,LOVE (조장혁),옥주현,`나는 가수다` 경연 5-2. 청중 평가단 추천곡
2011,30,82,기억해,이효리,기억해 (네이버 재능기부 캠페인)
2011,30,83,I`m OK,화요비,reborn
2011,30,84,피노키오 (Danger),f(x),`피노키오` f(x) The 1st Album
2011,30,85,comma,노리플라이 (No Reply),comma
2011,30,86,아메리카노,10cm,아메리카노
2011,30,87,진짜 진짜 좋아해,티아라 (T-ara),존트라볼타 워너비
2011,30,88,두근두근,써니힐 (SunnyHill),최고의 사랑 OST Part 3
2011,30,89,늪 (조관우),김범수,`나는 가수다` 경연 3-2 (네티즌 추천곡)
2011,30,90,솜사탕 (Feat. 은정 of 티아라),BGH to,The C.C
2011,30,91,삐에로는 우릴 보고 웃지 (김완선),BMK,`나는 가수다` 경연 5-1. 내가 부르고 싶은 노래
2011,30,92,Love Shine,검정치마 (The Black Skirts),Don`t You Worry Baby (I`m Only Swimming)
2011,30,93,슬픈인연 (나미),장혜진,`나는 가수다` 경연 5-1. 내가 부르고 싶은 노래
2011,30,94,보통,백지영,8집 Pitta
2011,30,95,제발,김범수,`나는 가수다` 경연2. `서로의 노래 바꿔 부르기`
2011,30,96,"Party Rock Anthem (Feat. Lauren Bennett, Goon Rock)",LMFAO,Party Rock Anthem (Single)
2011,30,97,내맘 훔친 너,한소아,스며들다
2011,30,98,너를 위한 빈자리,박유천,미스 리플리 OST Part 3
2011,30,99,Toy Boy (Feat. 니키타),미나,Toy Boy
2011,30,100,Best Thing I Never Had,Beyonce,Best Thing I Never Had (Single)
2011,31,1,Good-bye Baby,miss A,A Class
2011,31,2,Roly-Poly,티아라 (T-ara),존트라볼타 워너비
2011,31,3,Hate You,2NE1 (투애니 원),2NE1 2nd Mini Album
2011,31,4,바람났어 (Feat. 박봄),GG,무한도전 서해안 고속도로 가요제
2011,31,5,Bubble Pop!,현아 (HyunA),Bubble Pop!
2011,31,6,남자니까 웃는거야,"창민, 이현 (HOMME)",Homme by `Hitman` Bang - 남자니까 웃는거야
2011,31,7,압구정 날라리,처진 달팽이,무한도전 서해안 고속도로 가요제
2011,31,8,모나리자 (Mona Lisa),엠블랙 (MBLAQ),모나리자
2011,31,9,오늘도 사랑해,백지영,공주의 남자 OST Part 1
2011,31,10,내가 제일 잘 나가,2NE1 (투애니 원),내가 제일 잘 나가
2011,31,11,하나부터 열까지,miss A,A Class
2011,31,12,Hands Up,2PM,2집 Hands Up
2011,31,13,밤 하늘에,애프터스쿨 RED,The 4Th Single Album - Red
2011,31,14,그리워서...,정용화(Jung Yong Hwa),넌 내게 반했어 OST Part 3
2011,31,15,말하는 대로,처진 달팽이,무한도전 서해안 고속도로 가요제
2011,31,16,나만 부를 수 있는 노래,바닷길,무한도전 서해안 고속도로 가요제
2011,31,17,원더보이 (Wonder Boy),애프터스쿨 BLUE,The 4Th Single Album - Blue
2011,31,18,Hot Summer,f(x),`Hot Summer` f(x) 1st Album Repackage
2011,31,19,흔들어 주세요,철싸,무한도전 서해안 고속도로 가요제
2011,31,20,한번만 안아줘,걸스데이 (Girl`s Day),Everyday
2011,31,21,순정마초,파리돼지앵,무한도전 서해안 고속도로 가요제
2011,31,22,랄랄라 (Feat. 소야),마이티 마우스 (Mighty Mouth),랄랄라
2011,31,23,I Believe (신승훈),김조한,`나는 가수다` 경연 6-1. 이 무대에서 도전하고 싶은 노래
2011,31,24,내꺼하자,인피니트 (Infinite),Over The Top
2011,31,25,정주나요,스윗 콧소로우,무한도전 서해안 고속도로 가요제
2011,31,26,별빛달빛,시크릿 (Secret),별빛달빛
2011,31,27,그대뒤에 있습니다.,"장혜진, 예성 (YESUNG)",그대뒤에 있습니다. (장혜진 & 예성 Cooperation Part 1)
2011,31,28,Help Me,miss A,A Class
2011,31,29,그 입술을 막아본다,에이트 (8eight),8eight
2011,31,30,사랑해요 사랑해요,럼블피쉬,사랑해요 사랑해요
2011,31,31,넌 내게 반했어,정용화(Jung Yong Hwa),넌 내게 반했어 OST Part 1
2011,31,32,죽을래 사귈래,센치한 하하,무한도전 서해안 고속도로 가요제
2011,31,33,나 좀 봐줘 (One More Chance),"천상지희 다나, 선데이",나 좀 봐줘(One More Chance)
2011,31,34,Break Up,"이기광, 일렉트로보이즈","용감한형제, 이기광 (비스트) Break Up"
2011,31,35,다이어리,나비 (Navi),다이어리
2011,31,36,살다가 한번쯤,포맨 (4Men),The Artist
2011,31,37,비가 오는 날엔,비스트 (Beast),비가 오는 날엔
2011,31,38,"A Bitter Day (Feat. 용준형 of 비스트, G.NA)",현아 (HyunA),A Bitter Day
2011,31,39,Love Me For Me,린 (LYn),Metro Sexy 7
2011,31,40,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance),Maroon 5,Moves Like Jagger (Single)
2011,31,41,사랑은 은하수 다방에서,10cm,1집 1.0
2011,31,42,Run (Featuring YB),리쌍,Hexagonal
2011,31,43,얼음꽃 (Feat. 김세황),"아이유 (IU), 김연아",얼음꽃
2011,31,44,이브의 경고 (박미경),박정현,`나는 가수다` 경연 6-1. 이 무대에서 도전하고 싶은 노래
2011,31,45,Fiction,비스트 (Beast),1집 Fiction And Fact
2011,31,46,She,민경훈,소풍
2011,31,47,나를 잊지 말아요,허각,최고의 사랑 OST Part 5
2011,31,48,Mr. Johnny,miss A,A Class
2011,31,49,그렇고 그런 사이,장기하와 얼굴들,장기하와 얼굴들
2011,31,50,잊어야 한다는 마음으로,10cm,`명불허전` 김광석 다시듣기
2011,31,51,빙빙빙 (Feat. 써니사이드 챙),"먼데이 키즈 (Monday Kiz), 가비엔제이",소울트레인(Soul Train) Part 2
2011,31,52,단 하루만,예성 (YESUNG),무사 백동수 OST Part 2
2011,31,53,끝사랑,김범수,Solista Part 2
2011,31,54,Sweet Dream,레인보우 (Rainbow),Sweet Dream
2011,31,55,세상 그 누구보다,박정현,스파이 명월 OST Part 2
2011,31,56,Midnight Circus,써니힐 (SunnyHill),Midnight Circus
2011,31,57,사랑,임재범,시티헌터 OST Part 1
2011,31,58,빗속에서 (이문세),YB (윤도현 밴드),`나는 가수다` 경연 6-1. 이 무대에서 도전하고 싶은 노래
2011,31,59,Lonely,2NE1 (투애니 원),Lonely
2011,31,60,외톨이야 (씨엔블루),김범수,`나는 가수다` 경연 6-1. 이 무대에서 도전하고 싶은 노래
2011,31,61,사랑이 무서워,바비 킴 (Bobby Kim),스파이 명월 OST Part 1
2011,31,62,Ma Boy (마보이),씨스타19,Ma Boy
2011,31,63,Suddenly,김보경,시티헌터 OST Part 4
2011,31,64,Hello (With 나얼),돈스파이크 (Don Spike),돈스파이크 Presents Vol.1
2011,31,65,Break It,miss A,A Class
2011,31,66,일기,베이지 (Beige),REBIRTH `일기`
2011,31,67,뻔한 사랑 노래,창민＆이현 (HOMME),HOMME by `hitman` bang - 남자니까 웃는거야
2011,31,68,솜사탕 (Feat. 은정 of 티아라),BGH to,The C.C
2011,31,69,술이야,바이브 (Vibe),3집 Re Feel
2011,31,70,차라리 잘됐어,"송호범, 김현중",New Story Part 2
2011,31,71,눈부신 너에게,캔 (Can),눈부신 너에게
2011,31,72,Longer (Remix Ver.),치치 (Chi Chi),Longer
2011,31,73,010-7120-7984,태사비애,010-7120-7984
2011,31,74,빙글빙글 (나미),YB (윤도현 밴드),`나는 가수다` 경연 5-2. 청중 평가단 추천곡
2011,31,75,흔들려요,마야,흔들려요
2011,31,76,더 사랑한다면,려욱 (RYEOWOOK),스파이 명월 OST Part 3
2011,31,77,여원여모,신혜성,공주의 남자 OST Part 2
2011,31,78,Hello Hello,FTISLAND (FT아일랜드),Return
2011,31,79,그 음악을 틀어줘요 DJ,miss A,A Class
2011,31,80,The Only Road,부활,무사 백동수 OST Part 4
2011,31,81,조율,JK 김동욱,`나는 가수다` 경연 5-2. 청중 평가단 추천곡
2011,31,82,모르나봐,M시그널,넌 내게 반했어 OST Part 4
2011,31,83,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4
2011,31,84,겨울비 (시나위),박정현,`나는 가수다` 경연 5-2. 청중 평가단 추천곡
2011,31,85,사랑하오 (김현철&윤상),김범수,`나는 가수다` 경연 5-2. 청중 평가단 추천곡
2011,31,86,Don`t Cry,박봄,Don`t Cry (Digital Single)
2011,31,87,바보 (박효신),박정현,`나는 가수다` 경연 5-1. 내가 부르고 싶은 노래
2011,31,88,Kiss Kiss,김현중,Break Down
2011,31,89,나무토막,유미,로맨스가 필요해 OST Part 3
2011,31,90,나와 같다면 (김장훈),김연우,`나는 가수다` 경연 3-2 (네티즌 추천곡)
2011,31,91,Watch Out!!,제국의아이들 (ZE:A),Exciting (Special Single)
2011,31,92,다시 사랑,miss A,A Class
2011,31,93,겨우살아 (Feat. 케이윌),더 네임 (The Name),겨우살아
2011,31,94,"Party Rock Anthem (Feat. Lauren Bennett, Goon Rock)",LMFAO,Party Rock Anthem (Single)
2011,31,95,혼잣말,애즈 원 (As One),AS One Season 2
2011,31,96,이러쿵 저러쿵,5dolls,Club Remix Time To Play
2011,31,97,피노키오 (Danger),f(x),`피노키오` f(x) The 1st Album
2011,31,98,내 여친,포맨 (4Men),The Artist
2011,31,99,남행열차 (김수희),조관우,`나는 가수다` 경연 6-1. 이 무대에서 도전하고 싶은 노래
2011,31,100,아메리카노,10cm,아메리카노
2011,32,1,Good-bye Baby,miss A,A Class
2011,32,2,나 가거든 (If I Leave) (조수미),박정현,`나는 가수다` 경연 6-2. 청중 평가단 추천곡
2011,32,3,Hate You,2NE1 (투애니 원),2NE1 2nd Mini Album
2011,32,4,술이야 (바이브),장혜진,`나는 가수다` 경연 6-2. 청중 평가단 추천곡
2011,32,5,Ugly,2NE1 (투애니 원),2NE1 2nd Mini Album
2011,32,6,남자니까 웃는거야,"창민, 이현 (HOMME)",Homme by `Hitman` Bang - 남자니까 웃는거야
2011,32,7,Grand Final (Feat. 정인 & MC 날유),리쌍,Grand Final
2011,32,8,Roly-Poly,티아라 (T-ara),존트라볼타 워너비
2011,32,9,밤 하늘에,애프터스쿨 RED,The 4Th Single Album - Red
2011,32,10,희나리 (구창모),김범수,`나는 가수다` 경연 6-2. 청중 평가단 추천곡
2011,32,11,Bubble Pop!,현아 (HyunA),Bubble Pop!
2011,32,12,바람났어 (Feat. 박봄),GG,무한도전 서해안 고속도로 가요제
2011,32,13,내꺼하자,인피니트 (Infinite),Over The Top
2011,32,14,모나리자 (Mona Lisa),엠블랙 (MBLAQ),모나리자
2011,32,15,원더보이 (Wonder Boy),애프터스쿨 BLUE,The 4Th Single Album - Blue
2011,32,16,두 바보 (Feat. 미노 Of 프리스타일),이보람,조영수 All Star - 이보람
2011,32,17,압구정 날라리,처진 달팽이,무한도전 서해안 고속도로 가요제
2011,32,18,내가 제일 잘 나가,2NE1 (투애니 원),내가 제일 잘 나가
2011,32,19,크게 라디오를 켜고 (시나위),YB (윤도현 밴드),`나는 가수다` 경연 6-2. 청중 평가단 추천곡
2011,32,20,두두루 와바루 (Korean Ver.) (Feat. 윤미래 & Bizzy),드렁큰 타이거 (Drunken Tiger),두두루 와바루 (도전! 수퍼모델 KOREA 2 삽입곡)
2011,32,21,오늘도 사랑해,백지영,공주의 남자 OST Part 1
2011,32,22,Hands Up,2PM,2집 Hands Up
2011,32,23,Honey (박진영),김조한,`나는 가수다` 경연 6-2. 청중 평가단 추천곡
2011,32,24,화요일에 비가 내리면 (박미경),조관우,`나는 가수다` 경연 6-2. 청중 평가단 추천곡
2011,32,25,잊어준다,가비엔제이 (Gavy NJ),잊어준다
2011,32,26,향수 뿌리지마,틴 탑 (Teen Top),ROMAN
2011,32,27,하나부터 열까지,miss A,A Class
2011,32,28,Hot Summer,f(x),`Hot Summer` f(x) 1st Album Repackage
2011,32,29,Don`t Stop The Music,2NE1 (투애니 원),2NE1 2nd Mini Album
2011,32,30,한번만 안아줘,걸스데이 (Girl`s Day),Everyday
2011,32,31,말하는 대로,처진 달팽이,무한도전 서해안 고속도로 가요제
2011,32,32,남자는 배 여자는 항구 (심수봉),옥주현,`나는 가수다` 경연 6-2. 청중 평가단 추천곡
2011,32,33,흔들어 주세요,철싸,무한도전 서해안 고속도로 가요제
2011,32,34,별빛달빛,시크릿 (Secret),별빛달빛
2011,32,35,그리워서...,정용화(Jung Yong Hwa),넌 내게 반했어 OST Part 3
2011,32,36,랄랄라 (Feat. 소야),마이티 마우스 (Mighty Mouth),랄랄라
2011,32,37,나만 부를 수 있는 노래,바닷길,무한도전 서해안 고속도로 가요제
2011,32,38,순정마초,파리돼지앵,무한도전 서해안 고속도로 가요제
2011,32,39,그 입술을 막아본다,에이트 (8eight),8eight
2011,32,40,I Believe (신승훈),김조한,`나는 가수다` 경연 6-1. 이 무대에서 도전하고 싶은 노래
2011,32,41,죽을 것만 같아,환희,HWANHEE
2011,32,42,넌 내게 반했어,정용화(Jung Yong Hwa),넌 내게 반했어 OST Part 1
2011,32,43,사랑 할 수 있을 때,"바비킴, 길학미",스파이 명월 OST Part 4
2011,32,44,나 좀 봐줘 (One More Chance),"천상지희 다나, 선데이",나 좀 봐줘(One More Chance)
2011,32,45,살다가 한번쯤,포맨 (4Men),The Artist
2011,32,46,정주나요,스윗 콧소로우,무한도전 서해안 고속도로 가요제
2011,32,47,비가 오는 날엔,비스트 (Beast),비가 오는 날엔
2011,32,48,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance),Maroon 5,Moves Like Jagger (Single)
2011,32,49,잊어야 한다는 마음으로,10cm,`명불허전` 김광석 다시듣기
2011,32,50,죽을래 사귈래,센치한 하하,무한도전 서해안 고속도로 가요제
2011,32,51,사랑해요 사랑해요,럼블피쉬,사랑해요 사랑해요
2011,32,52,사랑은 은하수 다방에서,10cm,1집 1.0
2011,32,53,Fiction,비스트 (Beast),1집 Fiction And Fact
2011,32,54,얼음꽃 (Feat. 김세황),"아이유 (IU), 김연아",얼음꽃
2011,32,55,Help Me,miss A,A Class
2011,32,56,다이어리,나비 (Navi),다이어리
2011,32,57,나를 잊지 말아요,허각,최고의 사랑 OST Part 5
2011,32,58,그렇고 그런 사이,장기하와 얼굴들,장기하와 얼굴들
2011,32,59,She,민경훈,소풍
2011,32,60,아는여자,피기돌스 (Piggy Dolls),하쿠나 마타타 (Hakuna Matata)
2011,32,61,"A Bitter Day (Feat. 용준형 of 비스트, G.NA)",현아 (HyunA),A Bitter Day
2011,32,62,끝사랑,김범수,Solista Part 2
2011,32,63,사랑,임재범,시티헌터 OST Part 1
2011,32,64,이브의 경고 (박미경),박정현,`나는 가수다` 경연 6-1. 이 무대에서 도전하고 싶은 노래
2011,32,65,그대뒤에 있습니다.,"장혜진, 예성 (YESUNG)",그대뒤에 있습니다. (장혜진 & 예성 Cooperation Part 1)
2011,32,66,Longer (Remix Ver.),치치 (Chi Chi),Longer
2011,32,67,Midnight Circus,써니힐 (SunnyHill),Midnight Circus
2011,32,68,Suddenly,김보경,시티헌터 OST Part 4
2011,32,69,Love Me For Me,린 (LYn),Metro Sexy 7
2011,32,70,Lonely,2NE1 (투애니 원),Lonely
2011,32,71,The Only Road,부활,무사 백동수 OST Part 4
2011,32,72,Run (Featuring YB),리쌍,Hexagonal
2011,32,73,툭하면 (Feat. Skull),브레이브걸스 (Brave Girls),Back To Da Future
2011,32,74,또 보고 싶어 (Feat. 상추),NS Yoon-G,또 보고 싶어
2011,32,75,여름날 (워리어스 Live Ver.),유희열,안테나뮤직 워리어스
2011,32,76,"I Love U, I Want U, I Need U (Sweet Acoustic Ver.)",구하라 (카라),시티헌터 OST Special
2011,32,77,Break Up,"이기광, 일렉트로보이즈","용감한형제, 이기광 (비스트) Break Up"
2011,32,78,빙빙빙 (Feat. 써니사이드 챙),"먼데이 키즈 (Monday Kiz), 가비엔제이",소울트레인(Soul Train) Part 2
2011,32,79,술이야,바이브 (Vibe),3집 Re Feel
2011,32,80,Lay Up Under Me,Beyonce,4 (Deluxe Edition)
2011,32,81,빗속에서 (이문세),YB (윤도현 밴드),`나는 가수다` 경연 6-1. 이 무대에서 도전하고 싶은 노래
2011,32,82,내가 있죠,서영은,무사 백동수 OST Part 5
2011,32,83,Sweet Dream,레인보우 (Rainbow),Sweet Dream
2011,32,84,세상 그 누구보다,박정현,스파이 명월 OST Part 2
2011,32,85,외톨이야 (씨엔블루),김범수,`나는 가수다` 경연 6-1. 이 무대에서 도전하고 싶은 노래
2011,32,86,갈팡질팡,"박규리 (카라), 조현영 (레인보우)",애정만만세 OST Part 1
2011,32,87,솜사탕 (Feat. 은정 of 티아라),BGH to,The C.C
2011,32,88,Ma Boy (마보이),씨스타19,Ma Boy
2011,32,89,유앤아이,엠블랙 (MBLAQ),여인의 향기 OST Part 1
2011,32,90,조율,JK 김동욱,`나는 가수다` 경연 5-2. 청중 평가단 추천곡
2011,32,91,범범범 (Bum Bum Bum),걸스데이 & 송호범,곽태훈 프로젝트 앨범 3rd
2011,32,92,사랑이 무서워,바비 킴 (Bobby Kim),스파이 명월 OST Part 1
2011,32,93,Good Love (Feat. 서준),간미연,Feeling Project #1
2011,32,94,"Party Rock Anthem (Feat. Lauren Bennett, Goon Rock)",LMFAO,Party Rock Anthem (Single)
2011,32,95,바보 (박효신),박정현,`나는 가수다` 경연 5-1. 내가 부르고 싶은 노래
2011,32,96,Don`t Cry,2NE1 (투애니 원),2NE1 2nd Mini Album
2011,32,97,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4
2011,32,98,나와 같다면 (김장훈),김연우,`나는 가수다` 경연 3-2 (네티즌 추천곡)
2011,32,99,Hello (With 나얼),돈스파이크 (Don Spike),돈스파이크 Presents Vol.1
2011,32,100,단 하루만,예성 (YESUNG),무사 백동수 OST Part 2
2011,33,1,Ugly,2NE1 (투애니 원),2NE1 2nd Mini Album
2011,33,2,Good-bye Baby,miss A,A Class
2011,33,3,Grand Final (Feat. 정인 & MC 날유),리쌍,Grand Final
2011,33,4,Hate You,2NE1 (투애니 원),2NE1 2nd Mini Album
2011,33,5,찹쌀떡,센치한 하하,무한도전 서해안 고속도로 가요제
2011,33,6,고래사냥 (송창식),자우림,`나는 가수다` 경연 7-1. 내가 부르고 싶은 노래
2011,33,7,Mr. Simple,슈퍼주니어 (Super Junior),`Mr. Simple` The 5th Album
2011,33,8,Roly-Poly,티아라 (T-ara),존트라볼타 워너비
2011,33,9,남자니까 웃는거야,"창민, 이현 (HOMME)",Homme by `Hitman` Bang - 남자니까 웃는거야
2011,33,10,너의 웃음 고마워 (Vision Of Love),포맨 (4Men),너의 웃음 고마워 (Vision Of Love)
